Card,Tipo,Cidade,Bairro,Dormitorios,Suites,Banheiros,Vagas,Area_construida,Valor
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-120-m-na-rua-senador-correa-centro-rio-grande-rs-a-venda-por-370000/AP0042-LINL?from=sale,Apartamento,Rio Grande,Centro,3,0,2,1,120.0,370000.0
https://www.lindalvoimoveis.com.br/imovel/excelente-ponto-comercial/SO0154-LINL?from=sale,Sobrado,Rio Grande,Miguel de Castro Moreira,3,0,3,16,350.0,750000.0
https://www.lindalvoimoveis.com.br/imovel/otima-casa-casa-no-senandes-com-arvores-frutiferas-em-terreno-de-15-x-40-escriturado-nao-aceita-finaciamento-terreno-escriturado/CA0867-LINL?from=sale,Casa,Rio Grande,Senandes,3,0,2,11,230.0,250000.0
https://www.lindalvoimoveis.com.br/imovel/sobrado-de-240-m-na-avenida-brasil-cassino-rio-grande-rs-a-venda-por-340000/SO0128-LINL?from=sale,Sobrado,Rio Grande,Cassino,3,0,2,3,240.0,340000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-100-m-na-rua-bahia-cassino-rio-grande-rs-a-venda-por-295000/CA0669-LINL?from=sale,Casa,Rio Grande,Cassino,4,0,2,3,100.0,295000.0
https://www.lindalvoimoveis.com.br/imovel/casa-com-3-dormitorios-a-venda-114-m-senandes-rio-grande-rs/CA0775-LINL?from=sale,Casa,Rio Grande,Senandes,3,0,2,8,114.0,400000.0
https://www.lindalvoimoveis.com.br/imovel/casa-a-venda-80-m-por-286000-centro-rio-grande-rs/CA0694-LINL?from=sale,Casa,Rio Grande,Centro,2,0,1,1,80.0,286000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-3-dormitorios-com-garagem-e-um-pequeno-patio-bem-localizada-nao-aceita-financiamento/CA0993-LINL?from=sale,Casa,Rio Grande,Cidade Nova,2,0,1,1,180.0,270000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-com-otima-localizacao/AP0316-LINL?from=sale,Apartamento,Rio Grande,Cassino,3,0,1,2,70.0,244000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-110-m-na-rua-joao-anunziato-filho-parque-residencial-jardim-do-sol-rio-grande-rs-a-venda-por-350000/AP0152-LINL?from=sale,Apartamento,Rio Grande,Parque Residencial Jardim do Sol,2,0,1,1,110.0,350000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-140-m-na-rua-doutor-lazaro-ludovico-zamenhof-parque-residencial-coelho-rio-grande-rs-a-venda-por-270000/CA0894-LINL?from=sale,Casa,Rio Grande,Parque Residencial Coelho,3,1,2,0,140.0,270000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-56-m-na-rua-general-vitorino-centro-rio-grande-rs-a-venda-por-198000/CA0454-LINL?from=sale,Casa,Rio Grande,Centro,1,1,1,0,56.0,198000.0
https://www.lindalvoimoveis.com.br/imovel/2-casas-em-ponto-comercial-terreno-6x30-na-av-buarque-de-macedo-nao-aceita-financiamento/CA0953-LINL?from=sale,Casa,Rio Grande,Cidade Nova,2,1,1,0,100.0,250000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-120-m-na-rua-carlos-gomes-centro-rio-grande-rs-a-venda-por-480000/AP0681-LINL?from=sale,Apartamento,Rio Grande,Centro,3,1,3,0,120.0,480000.0
https://www.lindalvoimoveis.com.br/imovel/otima-casa-cidade/SO0181-LINL?from=sale,Sobrado,Rio Grande,Cidade Nova,4,1,3,0,350.0,1400000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-169-m-na-rua-zalony-centro-rio-grande-rs-a-venda-por-375000-ou-aluguel-por-1800-mes/CA0538-LINL?from=sale,Casa,Rio Grande,Centro,4,1,3,0,169.0,375000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-175-m-na-rua-padre-vieira-vila-juncao-rio-grande-rs-a-venda-por-200000/CA0807-LINL?from=sale,Casa,Rio Grande,Vila Junção,2,1,1,0,175.0,200000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-160-m-na-rua-acacia-rio-grandense-nossa-senhora-dos-navegantes-rio-grande-rs-a-venda-por-350000/CA0910-LINL?from=sale,Casa,Rio Grande,Nossa Senhora dos Navegantes,3,1,1,0,160.0,350000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-250-m-na-rua-quinze-de-novembro-miguel-de-castro-moreira-rio-grande-rs-a-venda-por-890000/CA0880-LINL?from=sale,Casa,Rio Grande,Miguel de Castro Moreira,2,1,3,0,250.0,890000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-60-m-na-avenida-rheingantz-parque-residencial-coelho-rio-grande-rs-a-venda-por-106000/CA0322-LINL?from=sale,Casa,Rio Grande,Parque Residencial Coelho,2,1,1,0,60.0,106000.0
https://www.lindalvoimoveis.com.br/imovel/casa-com-5-dormitorios-a-venda-100-m-por-450000-cassino-rio-grande-rs/CA0857-LINL?from=sale,Casa,Rio Grande,Cassino,5,1,1,0,100.0,450000.0
https://www.lindalvoimoveis.com.br/imovel/sobrado-de-120-m-na-rua-zalony-centro-rio-grande-rs-a-venda-por-300000/SO0179-LINL?from=sale,Sobrado,Rio Grande,Centro,2,1,1,0,120.0,300000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-duplex-de-185-m-na-rua-comendador-henrique-pancada-lagoa-rio-grande-rs-a-venda-por-350000/AD0004-LINL?from=sale,Apartamento duplex,Rio Grande,Lagoa,2,1,1,0,185.0,350000.0
https://www.lindalvoimoveis.com.br/imovel/casa-com-2-dormitorios-a-venda-60-m-por-180000-cassino-rio-grande-rs/CA0872-LINL?from=sale,Casa,Rio Grande,Cassino,2,0,1,0,60.0,180000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-120-m-na-rua-general-bacelar-centro-rio-grande-rs-a-venda-por-320000/AP0645-LINL?from=sale,Apartamento,Rio Grande,Centro,3,0,2,0,120.0,320000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-100-m-na-rua-dom-bosco-miguel-de-castro-moreira-rio-grande-rs-a-venda-por-350000/CA0568-LINL?from=sale,Casa,Rio Grande,Miguel de Castro Moreira,2,0,1,0,100.0,350000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-48-m-na-estrada-roberto-socoowski-vila-sao-miguel-rio-grande-rs-a-venda-por-150000/AP0716-LINL?from=sale,Apartamento,Rio Grande,Vila São Miguel,2,0,1,0,48.0,150000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-com-2-dormitorios-a-venda-60-m-por-170000-cidade-nova-rio-grande-rs/AP0670-LINL?from=sale,Apartamento,Rio Grande,Cidade Nova,2,0,1,0,60.0,170000.0
https://www.lindalvoimoveis.com.br/imovel/boa-casa-sem-garagem/CA0527-LINL?from=sale,Casa,Rio Grande,Parque Residencial Salgado Filho,2,0,1,0,60.0,230000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-107-m-na-rua-henrique-bulle-cassino-rio-grande-rs-a-venda-por-450000/AP0048-LINL?from=sale,Apartamento,Rio Grande,Cassino,4,0,2,0,107.0,450000.0
https://www.lindalvoimoveis.com.br/imovel/aceita-financiamento-ou-permuta-por-casa-no-cassino/AP0678-LINL?from=sale,Apartamento,Rio Grande,Centro,2,0,1,0,64.0,200000.0
https://www.lindalvoimoveis.com.br/imovel/casa-com-2-dormitorios-terreno-de-esquina-com-medidas-diferenciadas-cassino-rio-grande-rs/CA0897-LINL?from=sale,Casa,Rio Grande,Cassino,2,0,1,0,110.0,290000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-230-m-na-rua-matheo-tonietti-parque-residencial-salgado-filho-rio-grande-rs-a-venda-por-395000/CA0513-LINL?from=sale,Casa,Rio Grande,Parque Residencial Salgado Filho,4,0,2,0,230.0,395000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-150-m-na-rua-principal-distrito-domingos-petroline-rio-grande-rs-a-venda-por-85000/CA0789-LINL?from=sale,Casa,Rio Grande,Distrito Domingos Petroline,2,0,1,0,150.0,85000.0
https://www.lindalvoimoveis.com.br/imovel/sobrado-de-100-m-na-rua-sao-jose-do-norte-vila-maria-jose-rio-grande-rs-a-venda-por-170000/SO0136-LINL?from=sale,Sobrado,Rio Grande,Vila Maria José,2,0,1,0,100.0,170000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-100-m-na-rua-andradas-centro-rio-grande-rs-a-venda-por-430000/AP0155-LINL?from=sale,Apartamento,Rio Grande,Centro,3,0,2,0,100.0,430000.0
https://www.lindalvoimoveis.com.br/imovel/sobrado-com-2-dormitorios-a-venda-150-m-por-160000-zona-portuaria-rio-grande-rs/SO0167-LINL?from=sale,Sobrado,Rio Grande,Zona Portuária,2,0,2,0,150.0,160000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-80-m-na-rua-visconde-do-rio-branco-cidade-nova-rio-grande-rs-a-venda-por-260000/CA0511-LINL?from=sale,Casa,Rio Grande,Cidade Nova,2,0,1,0,80.0,260000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-140-m-na-rua-professor-fernando-eduardo-freire-cassino-rio-grande-rs-a-venda-por-530000/CA0051-LINL?from=sale,Casa,Rio Grande,Cassino,3,0,3,0,140.0,530000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-92-m-na-rua-marechal-floriano-peixoto-centro-rio-grande-rs-a-venda-por-318000/AP0573-LINL?from=sale,Apartamento,Rio Grande,Centro,2,0,1,0,92.0,318000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-43-m-na-rua-sao-domingos-savio-cidade-nova-rio-grande-rs-a-venda-por-150000/AP0307-LINL?from=sale,Apartamento,Rio Grande,Cidade Nova,2,0,1,0,43.0,150000.0
https://www.lindalvoimoveis.com.br/imovel/apto-1-dormitorio-cidade-nova/AP0585-LINL?from=sale,Apartamento,Rio Grande,Cidade Nova,1,0,1,0,42.0,110000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-42-m-na-rua-gamal-abdel-nasser-vila-braz-rio-grande-rs-a-venda-por-110000/CA0877-LINL?from=sale,Casa,Rio Grande,Vila Braz,2,0,1,0,42.0,110000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-70-m-na-rua-onze-cassino-rio-grande-rs-a-venda-por-140000/CA0542-LINL?from=sale,Casa,Rio Grande,Cassino,2,0,1,0,70.0,140000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-70-m-na-rua-sady-gaubert-cassino-rio-grande-rs-a-venda-por-195000/CA0199-LINL?from=sale,Casa,Rio Grande,Cassino,2,0,1,0,70.0,195000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-100-m-na-rua-conde-de-porto-alegre-centro-rio-grande-rs-a-venda-por-180000/AP0349-LINL?from=sale,Apartamento,Rio Grande,Centro,2,0,1,0,100.0,180000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-100-m-na-rua-bento-goncalves-cidade-nova-rio-grande-rs-a-venda-por-250000/CA0695-LINL?from=sale,Casa,Rio Grande,Cidade Nova,2,0,1,0,100.0,250000.0
https://www.lindalvoimoveis.com.br/imovel/otimo-apartamento-de-2-dorm-com-area-ampla-churrasqueira-lavanderia-a-uma-quadra-da-praca-saraiva-aceita-permuta-por-terreno-no-bolaxa-ou-cassino/AP0607-LINL?from=sale,Apartamento,Rio Grande,Cidade Nova,2,0,1,0,80.0,170000.0
https://www.lindalvoimoveis.com.br/imovel/casa-ideal-para-agencia-e-comercio/CA0971-LINL?from=sale,Casa,Rio Grande,Centro,5,0,3,0,260.0,390000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-250-m-na-rua-da-gavea-parque-marinha-rio-grande-rs-a-venda-por-150000/CA0691-LINL?from=sale,Casa,Rio Grande,Parque Marinha,2,0,1,0,250.0,150000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-102-m-na-rua-doutor-napoleao-laureano-centro-rio-grande-rs-a-venda-por-275000/CA0501-LINL?from=sale,Casa,Rio Grande,Centro,3,0,2,0,102.0,275000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-53-m-na-rua-almirante-barroso-getulio-vargas-rio-grande-rs-a-venda-por-140000/AP0021-LINL?from=sale,Apartamento,Rio Grande,Getúlio Vargas,1,0,1,0,53.0,140000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-com-2-dormitorios-60-m-venda-por-96000-ou-aluguel-por-550-mes-getulio-vargas-rio-grande-rs/AP0515-LINL?from=sale,Apartamento,Rio Grande,Getúlio Vargas,2,0,1,0,60.0,96000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-46-m-na-rua-conde-de-porto-alegre-centro-rio-grande-rs-a-venda-por-130000/AP0139-LINL?from=sale,Apartamento,Rio Grande,Centro,1,0,1,0,46.0,130000.0
https://www.lindalvoimoveis.com.br/imovel/aceita-financiamento-otimo-e-amplo-ap-na-rua-bacelar/AP0305-LINL?from=sale,Apartamento,Rio Grande,Centro,2,0,1,0,71.0,175000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-160-m-na-rua-c-vila-da-quinta-rio-grande-rs-a-venda-por-220000/CA0925-LINL?from=sale,Casa,Rio Grande,Vila da Quinta,2,0,1,0,160.0,220000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-38-m-na-rua-mate-amargo-cassino-rio-grande-rs-a-venda-por-181000/AP0003-LINL?from=sale,Apartamento,Rio Grande,Cassino,1,0,1,0,38.0,181000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-100-m-na-avenida-rio-grande-cassino-rio-grande-rs-a-venda-por-330000/AP0113-LINL?from=sale,Apartamento,Rio Grande,Cassino,3,0,1,0,100.0,330000.0
https://www.lindalvoimoveis.com.br/imovel/nao-aceita-financiamento-salao-ideal-para-comercio-225-m-venda-por-500000-ou-aluguel-por-2750-mes-getulio-vargas-rio-grande-rs/CA0832-LINL?from=sale,Casa,Rio Grande,Getúlio Vargas,1,0,2,0,225.0,500000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-50-m-na-avenida-atlantica-cassino-rio-grande-rs-a-venda-por-295000/AP0247-LINL?from=sale,Apartamento,Rio Grande,Cassino,1,0,1,0,50.0,295000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-150-m-na-avenida-cidade-de-pelotas-cidade-nova-rio-grande-rs-a-venda-por-320000/CA0788-LINL?from=sale,Casa,Rio Grande,Cidade Nova,2,0,3,0,150.0,320000.0
https://www.lindalvoimoveis.com.br/imovel/ideal-para-investidores-ap-de-2-dorm-na-galeria-papaleo-reformado-mobilia-completa-nova-e-locado-por-30-meses-por-900-taxas-aceita-financi/AP0711-LINL?from=sale,Apartamento,Rio Grande,Centro,2,0,1,0,64.0,245000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-40-m-na-rua-da-praia-cassino-rio-grande-rs-a-venda-por-106000/CA0080-LINL?from=sale,Casa,Rio Grande,Cassino,2,0,1,0,40.0,106000.0
https://www.lindalvoimoveis.com.br/imovel/casa-com-2-dormitorios-a-venda-130-m-por-290000-cassino-rio-grande-rs/CA0928-LINL?from=sale,Casa,Rio Grande,Cassino,2,0,1,0,130.0,290000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-112-m-na-rua-vice-almirante-abreu-centro-rio-grande-rs-a-venda-por-260000/CA0779-LINL?from=sale,Casa,Rio Grande,Centro,3,0,1,0,112.0,260000.0
https://www.lindalvoimoveis.com.br/imovel/aceita-financiamento-ap-amplo-com-3-dormitorios-no-4-andar-sem-garagem-cond-250/AP0608-LINL?from=sale,Apartamento,Rio Grande,Cidade Nova,3,0,1,0,68.0,170000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-65-m-na-rua-doutor-dalton-campos-de-camargo-cassino-rio-grande-rs-a-venda-por-135000/CA0194-LINL?from=sale,Casa,Rio Grande,Cassino,3,0,1,0,65.0,135000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-150-m-na-porto-quarta-seccao-da-barra-zona-portuaria-rio-grande-rs-a-venda-por-170000/CA0250-LINL?from=sale,Casa,Rio Grande,Zona Portuária,7,0,7,0,150.0,170000.0
https://www.lindalvoimoveis.com.br/imovel/sobrado-de-220-m-na-rua-dom-bosco-miguel-de-castro-moreira-rio-grande-rs-a-venda-por-335000/SO0182-LINL?from=sale,Sobrado,Rio Grande,Miguel de Castro Moreira,2,0,1,0,220.0,335000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-50-m-na-rua-engenheiro-joao-kramer-de-lima-parque-residencial-sao-pedro-rio-grande-rs-a-venda-por-210000/CA0679-LINL?from=sale,Casa,Rio Grande,Parque Residencial São Pedro,2,0,1,0,50.0,210000.0
https://www.lindalvoimoveis.com.br/imovel/casa-com-2-dormitorios-na-querencia-terreno-12mx25m/CA0980-LINL?from=sale,Casa,Rio Grande,Cassino,2,0,1,0,68.0,112000.0
https://www.lindalvoimoveis.com.br/imovel/sobrado-de-60-m-na-rua-general-abreu-cidade-nova-rio-grande-rs-a-venda-por-150000/SO0186-LINL?from=sale,Sobrado,Rio Grande,Cidade Nova,2,0,1,0,60.0,150000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-com-2-dormitorios-68-m-venda-por-135000-ou-aluguel-por-550-mes-vila-maria-jose-rio-grande-rs/AP0699-LINL?from=sale,Apartamento,Rio Grande,Vila Maria José,2,0,1,0,68.0,135000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-52-m-na-rua-saturnino-de-brito-vila-sao-miguel-rio-grande-rs-a-venda-por-150000/CA0402-LINL?from=sale,Casa,Rio Grande,Vila São Miguel,1,0,1,0,52.0,150000.0
https://www.lindalvoimoveis.com.br/imovel/aceita-financiamento-apartamento-amplo-de-2-dormitorios-com-cond-baixo-e-proximo-arua-24-de-maio/AP0657-LINL?from=sale,Apartamento,Rio Grande,Centro,2,0,1,0,60.0,220000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-58-m-na-avenida-almirante-tamandare-nossa-senhora-dos-navegantes-rio-grande-rs-a-venda-por-125000/AP0153-LINL?from=sale,Apartamento,Rio Grande,Nossa Senhora dos Navegantes,2,0,1,0,58.0,125000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-68-m-na-rua-buarque-de-macedo-cidade-nova-rio-grande-rs-a-venda-por-170000/AP0609-LINL?from=sale,Apartamento,Rio Grande,Cidade Nova,3,0,1,0,68.0,170000.0
https://www.lindalvoimoveis.com.br/imovel/casa-bem-localizada-no-canalete-necessita-reforma/CA0813-LINL?from=sale,Casa,Rio Grande,Cidade Nova,5,0,3,0,330.0,200000.0
https://www.lindalvoimoveis.com.br/imovel/casa-de-480-m-na-rua-nicolau-coelho-parque-residencial-coelho-rio-grande-rs-a-venda-por-280000/CA0690-LINL?from=sale,Casa,Rio Grande,Parque Residencial Coelho,8,0,4,0,480.0,280000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-50-m-na-rua-rio-de-janeiro-cassino-rio-grande-rs-a-venda-por-215000-ou-aluguel-por-900-mes/AP0628-LINL?from=sale,Apartamento,Rio Grande,Cassino,1,0,1,0,50.0,215000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-75-m-na-rua-andradas-centro-rio-grande-rs-a-venda-por-200000/AP0108-LINL?from=sale,Apartamento,Rio Grande,Centro,2,0,1,0,75.0,200000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-56-m-na-rua-intendente-carvalho-parque-residencial-coelho-rio-grande-rs-a-venda-por-240000-ou-aluguel-por-900-mes/AP0666-LINL?from=sale,Apartamento,Rio Grande,Parque Residencial Coelho,1,0,1,0,56.0,240000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-82-m-na-rua-dom-manoel-i-parque-residencial-coelho-rio-grande-rs-a-venda-por-240000/AP0517-LINL?from=sale,Apartamento,Rio Grande,Parque Residencial Coelho,2,0,1,0,82.0,240000.0
https://www.lindalvoimoveis.com.br/imovel/casa-em-condominio-aceita-troca-por-ap-no-par-d-bosco/CA0787-LINL?from=sale,Casa,Rio Grande,Cidade Nova,2,0,1,0,45.0,150000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-de-48-m-na-estrada-roberto-socoowski-vila-sao-miguel-rio-grande-rs-a-venda-por-150000/AP0566-LINL?from=sale,Apartamento,Rio Grande,Vila São Miguel,2,0,1,0,48.0,150000.0
https://www.lindalvoimoveis.com.br/imovel/casa-com-3-dormitorios-146-m-venda-por-250000-ou-aluguel-por-1700-mes-centro-rio-grande-rs/CA0762-LINL?from=sale,Casa,Rio Grande,Centro,3,0,2,0,146.0,250000.0
https://www.lindalvoimoveis.com.br/imovel/apartamento-com-2-dormitorios-a-venda-60-m-por-190000-cidade-nova-rio-grande-rs/AP0650-LINL?from=sale,Apartamento,Rio Grande,Cidade Nova,2,0,1,0,60.0,190000.0
,Casa,Rio Grande,Cidade Nova,2,0,5,2,278.5,1200000.00
,Casa,Rio Grande,Centro,2,1,2,2,500,1200000.00
,Casa,Rio Grande,Cidade Nova,4,1,2,7,380,1300000.00
,Apartamento,Rio Grande,Vila Junção,1,0,1,1,40,100000.00
,Casa,Rio Grande,Vila Maria José,2,0,1,1,60,106000.00
,Apartamento,Rio Grande,Vila Braz,2,0,1,1,47,106000.00
,Apartamento,Rio Grande,Vila Maria José,1,0,1,0,50,115000.00
,Apartamento,Rio Grande,Vila Braz,2,0,1,1,42,115000.00
,Apartamento,Rio Grande,Cidade Nova,2,0,1,0,43,119000.00
,Apartamento,Rio Grande,Cidade Nova,1,0,1,0,45,120000.00
,Apartamento,Rio Grande,Vila Braz,2,0,1,0,42,120000.00
,Apartamento,Rio Grande,Vila Braz,2,0,1,1,45,120000.00
,Apartamento,Rio Grande,Vila Braz,2,0,1,1,47,120000.00
,Apartamento,Rio Grande,Vila Braz,2,0,1,1,47,120000.00
,Apartamento,Rio Grande,COHAB II,2,0,1,1,48,120000.00
,Apartamento,Rio Grande,Getúlio Vargas,2,0,1,1,45,122000.00
,Casa,Rio Grande,Vila Maria José,2,0,1,1,60,125000.00
,Casa,Rio Grande,Vila Maria José,2,0,1,1,60,125000.00
,Apartamento,Rio Grande,Centro,1,0,1,0,37.4,125000.00
,Apartamento,Rio Grande,Centro,1,0,1,0,47.2,125000.00
,Apartamento,Rio Grande,Parque Residencial São Pedro,1,0,1,1,51,125000.00
,Apartamento,Rio Grande,Vila Braz,2,0,1,1,47,125000.00
,Apartamento,Rio Grande,Vila São Miguel,2,0,1,0,47,125000.00
,Apartamento,Rio Grande,Vila São Miguel,2,0,1,0,47,125000.00
,Apartamento,Rio Grande,Vila Braz,2,0,1,1,47,128000.00
,Apartamento,Rio Grande,Vila Maria José,2,0,1,1,50,130000.00
,Casa,Rio Grande,Cassino,2,0,1,0,50,130000.00
,Apartamento,Rio Grande,Getúlio Vargas,1,0,1,1,40,
,Apartamento,Rio Grande,Vila Braz,2,0,1,1,47,130000.00
,Apartamento,Rio Grande,Vila Braz,2,0,1,1,47,135000.00
,Apartamento,Rio Grande,Vila Braz,2,0,1,1,47,135000.00
,Apartamento,Rio Grande,Vila São Miguel,2,0,1,1,47,139990.00
,Apartamento,Rio Grande,Centro,2,0,1,1,51,140000.00
,Apartamento,Rio Grande,Vila Braz,2,0,1,1,45,143000.00
,Apartamento,Rio Grande,Vila São João,2,0,1,0,47,145000.00
,Apartamento,Rio Grande,Vila Braz,2,0,1,1,47,145000.00
,Casa,Rio Grande,Bolaxa,2,0,1,5,50,150000.00
,Apartamento,Rio Grande,Cidade Nova,2,0,1,0,43,150000.00
,Apartamento,Rio Grande,Vila Braz,2,0,1,1,47,150000.00
,Apartamento,Rio Grande,Vila Junção,2,0,1,0,50,150000.00
,Casa,Rio Grande,Cassino,2,0,1,0,60,155000.00
,Apartamento,Rio Grande,Cidade Nova,2,0,1,1,59,155000.00
,Apartamento,Rio Grande,Vila Junção,2,0,1,1,60,155000.00
,Apartamento,Rio Grande,Parque Residencial Salgado Filho,2,0,1,0,64.11,155000.00
,Apartamento,Rio Grande,Cidade Nova,1,0,1,1,50,157000.00
,Apartamento,Rio Grande,Centro,1,0,1,0,40,160000.00
,Apartamento,Rio Grande,Centro,2,0,1,0,75,160000.00
,Casa,Rio Grande,Cassino,2,0,1,8,40,165000.00
,Casa,Rio Grande,Cassino,2,0,1,0,62,165000.00
,Apartamento,Rio Grande,Vila São Miguel,2,0,1,1,47,165000.00
,Casa,Rio Grande,Vila São João,2,0,1,2,59,170000.00
,Apartamento,Rio Grande,Cidade Nova,2,0,1,0,50,170000.00
,Casa,Rio Grande,Cassino,1,0,1,4,40,175000.00
,Apartamento,Rio Grande,Cidade Nova,2,0,1,0,60,175000.00
,Apartamento,Rio Grande,Centro,2,0,1,0,71,175000.00
,Casa,Rio Grande,Centro,2,0,1,1,90,180000.00
,Casa,Rio Grande,Vila Maria José,3,0,2,0,73.4,180000.00
,Apartamento,Rio Grande,Centro,1,1,1,0,67,180000.00
,Apartamento,Rio Grande,Centro,2,0,1,0,47,180000.00
,Casa,Rio Grande,Cassino,2,0,1,6,52,185000.00
,Apartamento,Rio Grande,Centro,2,0,1,0,78,185000.00
,Casa,Rio Grande,Miguel de Castro Moreira,2,0,1,0,125,190000.00
,Casa,Rio Grande,Simões Lopes,4,0,3,0,170,190000.00
,Apartamento,Rio Grande,Centro,2,0,1,1,60,190000.00
,Casa,Rio Grande,Vila Maria José,2,0,1,2,102,191000.00
,Casa,Rio Grande,Cassino,2,0,1,1,51.18,195000.00
,Casa,Rio Grande,Cassino,2,0,1,1,51.18,195000.00
,Apartamento,Rio Grande,São Paulo,2,0,1,1,50,195000.00
,Apartamento,Rio Grande,Centro,2,0,1,0,75,195000.00
,Apartamento,Rio Grande,Centro,2,0,1,0,51,200000.00
,Apartamento,Rio Grande,Cidade Nova,3,0,1,0,68,200000.00
,Apartamento,Rio Grande,Centro,2,0,1,1,62.91,210000.00
,Apartamento,Rio Grande,Centro,2,0,1,0,49,212000.00
,Apartamento,Rio Grande,Cidade Nova,3,0,1,1,70,215000.00
,Casa,Rio Grande,Parque Guanabara,2,0,1,2,55,220000.00
,Apartamento,Rio Grande,Cidade Nova,2,0,1,0,45,220000.00
,Apartamento,Rio Grande,Cidade Nova,2,0,1,1,60,220000.00
,Apartamento,Rio Grande,Parque Residencial Salgado Filho,2,0,2,1,65,220000.00
,Apartamento,Rio Grande,Cidade Nova,2,0,1,0,67,220000.00
,Apartamento,Rio Grande,Cidade Nova,3,0,1,0,68,220000.00
,Apartamento,Rio Grande,Centro,3,1,1,1,150,222000.00
,Casa,Rio Grande,Vila São Miguel,3,0,2,2,180,230000.00
,Apartamento,Rio Grande,Vila Junção,3,0,1,1,55,230000.00
,Apartamento,Rio Grande,Centro,3,0,1,0,62.99,230000.00
,Apartamento,Rio Grande,Centro,2,0,1,1,75,235000.00
,Apartamento,Rio Grande,Vila Junção,1,0,1,0,47,240000.00
,Apartamento,Rio Grande,Centro,2,0,1,0,75,240000.00
,Apartamento,Rio Grande,Centro,2,0,1,0,60,250000.00
,Apartamento,Rio Grande,Cidade Nova,2,0,1,0,60,250000.00
,Apartamento,Rio Grande,Centro,3,1,1,0,70,250000.00
,Apartamento,Rio Grande,Centro,3,0,1,0,75,250000.00
,Apartamento,Rio Grande,Cidade Nova,2,0,1,1,60,255000.00
,Apartamento,Rio Grande,Centro,2,1,1,1,66.52,272000.00
,Apartamento,Rio Grande,Cidade Nova,2,0,1,1,60,280000.00
,Apartamento,Rio Grande,São Paulo,4,1,2,0,125,290000.00
,Apartamento,Rio Grande,Lagoa,2,0,1,0,112,300000.00
,Apartamento,Rio Grande,Vila Junção,3,0,2,1,90,300000.00
,Casa,Rio Grande,São Paulo,2,0,1,0,70,310000.00
,Casa,Rio Grande,Cassino,3,0,1,2,90,310000.00
